Category,Product Name,Customer Rating,Sentiment,Emotion,text
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,1,Negative,Fear,gampang lepas dan tidak nempel
Computers and Laptops,AIRO AIO24X 144Hz 1080P 24 Inch IPS Gaming Monitor - AIO24X,5,Positive,Love,"overall memuaskan, layar bagus walau menurut saya ipsnya ga sebagus ips tv, warna sudah bagus ga oversaturated, brightness sangat terang, buat di pakai dalam gelap tetap silau biar brightness udah 0. layar bisa di putar, cm di kaki saja gampang kedorong, refresh rate terbukti cepat, buat fps sudah mantab. kalau asa softwarenya mungkin lebih bagus lagi, jd setting ga perlu lewat tombol di belakang. dpt kabel display port, desain keren hampir bezelless, nice."
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,2,Negative,Fear,"belum sebulan pemakaian, lampu pada jam dan indikatornya sudah mati dan tidak berfungsi lagi. padahal jam tidak pernah jatuh atau terkena percikan air. sebelum mati, jam hanya bisa menyala paling lama 3 hari setelah batre dicas penuh jadi tidak sesuai dengan iklannya yg bisa bertahan belasan hari"
Gaming,Amiibo Card Monster Hunter Rise Complete Set 3pcs - Palamute,5,Positive,Happy,"berfungsi dengan baik, kualitas print juga bagus dan lebih enak disimpen karna ada sleeves nya"
Women's Fashion,MINI Mochi Bag ( P 24 x T 18 ) - rose pearl,3,Negative,Sadness,"tasnya bagus, ringan dan elegan. tapi sayang, dateng2 pas dibuka jahitan sebelah kanan sudah pada copot jdi lgsg saya bawa ke permak tas??"
Kitchen,Dispenser Beras Tempat Wadah Penyimpanan Beras Rice Bucket E67/E79 - Biru-5kg,5,Positive,Happy,cepat pengirimannya..packing aman
Health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,5,Positive,Happy,puas barang cepat sampai dan sesuai yg di harapkan
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,3,Negative,Anger,lamaaaaaa bngt kirimnya
Party Supplies and Craft,Balon LED RGB LENGKAP 2/BOBO LED/Balon Lampu Tumblr 3 MODE + Gagang,1,Negative,Sadness,balonnya kecil sekali ga sesuai gambar..ga bagus kualitas..ketipu dr gambar nya..kecewa
Beauty,Garnier Men Complete Package Mask Pack of 10,4,Positive,Happy,barang aman cuman pengiriman lama
Books,Buku Bisnis Terbaik dijual Online - Business is FUN! by Coach Yohanes,5,Positive,Love,"mantaaapppp, wajib dibaca ini mah."
Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,2,Negative,Fear,ini jg sy tdk rekomend krn body sy tinggi jd klu dpke pendek sy gak nyaman & klu berkeringat itu basah banget spt disiram air ini mungkin krn bahanya yg sutra jpg..oy tangannya jg pendek bingit...maaf y
Computers and Laptops,SSD 128GB RX7 GARANSI RESMI 3THN,1,Negative,Fear,"produk ini, chip di dalamnya didaur ulang dan dipasang kembali setelah menggiling kata-kata aslinya. pembeli harap perhatikan teman-teman, tolong beri perhatian khusus"
Health,Masker Evo PlusMed 4d Medis - Putih,5,Positive,Happy,"produk original, packing aman jadi kardus engga penyok, mantabs lah"
Women's Fashion,tas selempang wanita shouder bag waterproof import nylon Import Nj2 - VIOLET,1,Negative,Anger,bahanya jelek harganya sdh mahal
Mother and Baby,Kodomo Baby Tisu Basah Anti Bacterial 50 sheets,5,Positive,Happy,aman untuk bayi ??. trimakasih
Sport,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,5,Positive,Love,mantap. pengiriman nya cepat banget. barang oke semua dan berfungsi. kondisi mulus ??% mantap. cahaya nya juga terang banget. top markotop
Muslim Fashion,Bella Square Hijab Segiempat Part 4,1,Negative,Sadness,bahannya kurang bagus.. biasa aja
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,5,Positive,Happy,"respons cepat, barang ok semua. terimakasih seller dan toped."
Food and Drink,Pisang Cavendish Finger 1 kg,1,Negative,Fear,pisang kecil isinya sedikit nyeesel
Sport,PREMIUM CELANA PENDEK LARI TRAINING GYM OLAHRAGA ZIPPER POCKET CASUAL - S21 BLACK M,5,Positive,Love,"barang sudah diterima, dan kualitas brg tidak mengecewakan...... mantap abis"
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,1,Negative,Sadness,"kondisi box mika lilin sudah seperti di foto dan lilin juga ada cacatnya. semestinya dibungkus pakai bubble wrap bukan hanya plastik tipis, pun plastiknya tidak dilem sama sekali. cara seller package barang harus dibenarin lagi, lebih baik pakai kardus box daripada kardus mie instan selapis saja, untung barang yang dibeli tidak ada yang rusak. saya benar-benar kecewa si dengan servis toko ini, bakal mikir berkali-kali untuk belanja disini lagi."
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,2,Negative,Fear,alatnya sering mati sendiri kak
Office & Stationery,Print Sticker | Cetak Stiker vinyl A3+ dan Kiss Cut - Matte/Doff,1,Negative,Fear,"produk tidak sesuai, pesan laminasi tapi dikirim tanpa laminasi, tulisan buram, prosesur pemesanan sangat ribet"
Automotive,Lampu LED Motor H6 Hi-Lo 8W+8W AC DC AYOTO M2B BEBEK DAN MATIC - Putih/Putih,1,Negative,Sadness,sangat sangat kecewa belanja ditoko ini.. hati hatilah belanja ditoko..
Sport,Manset Tangan Pria Wanita / Arm Sleeve / Manset Sepeda /Manset Hitam,5,Positive,Happy,sesuai pesanan mantap
Office & Stationery,Deli Cartoon Sticker / Stiker Kartun Bisa Ditempel Dimana Saja 2592X - Merah Muda,1,Negative,Anger,ga dikirim payah
Automotive,KIT Auto Glass Cleaner Pump 500mL - Pembersih Kaca Mobil,1,Negative,Sadness,barang ga sesuai. kecewa
Food and Drink,DIMSUM SEHAT DAN HALAL,5,Positive,Love,bagus bagus.....dimsumnyamasih kedaan bgus ga penyok... dalem ya juga seger produknya rekomen bgt klo belanja disini???????????? enak ga cape jadi makin sering masak biar hemat dan sehat dirumahmakasi yaa udh mempermudah masak ??????????????????????
Sport,Pompa Sepeda Rockbros Pump MTB Roadbike Presta Bola 5930 140Psi,5,Positive,Love,"instalasi mudah. pengiriman cpt. respon cpt, trims seller smoga awet. aamiin sukses selalu, seller & tokopedia."
Camera,One Set Cleaner Set Spray Ajaib Pembersih Layar Handphone Dan Laptop,5,Positive,Happy,cepat sekali pengirimannya. sudah di coba produk sesuai deskripsi praktis dibawa kemana2 skrg sudh gk lagi layar hp yg kotor dan brminyak.
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",5,Positive,Happy,pengiriman super cepet. super recommended bgt. cepat mengisi daya. terima kasih
Household,"MINISO Kotak Penyimpanan Dengan Tutup Kotak Penyimpanan Kapasitas Besa - Clear, large size",5,Positive,Happy,pengemasan cepet banget dan sangat baik. pengiriman jgn diragukan cepet bgt. pake instant bener bener instan. jam 9.46 pesen. 10.38 sampe. mantul. produk kualitas bagus
Men's Fashion,"Leedoo Sepatu Sneakers Pria Import Running Shoes Young Lifestyle EE01 - Hitam, 41",3,Negative,Sadness,"alas sepatu tipis, dipakai 2 bulan sudah aus. padahal make ny jarang. ??"
Men's Fashion,"baju tidur pria / piyama cowok dewasa aneka motif - kotak 8, XXXL",5,Positive,Happy,"terima kasih paketnya sudah sampai.. barangnya bagus banget, sesuai dengan foto, dan muat pakai baju ini.. senang banget ???????? ramah orangnya juga ??"
Precious Metal,RM New 2 g,5,Positive,Happy,terpercaya
Movies and Music,Szs drum pad economist,4,Positive,Happy,"barang sudah di terima, cuman ini ada bagian yang ngelupas di kayunya, tp ok lah, terima kasih."
Toys and Hobbies,Kuy Cartridge Original - V1,1,Negative,Anger,"barang jelek, baru juga mau di pake udah gosong, segel udh kebuka,"
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",1,Negative,Fear,"produk yg dikirim awal tidak dapat berfungsi dengan semestinya, meskipun sdh dikirimkan lg produk lainnya. selain itu, seller sangat tidak layak menjadi official store.. pengiriman barang tidak sesuai dengan jadwal yang dijanjikan di deskripsi/sistem tokped. selain itu, sangat slow response seller ini. not recommended.."
Electronics,Ruizu X02 HiFi DAP MP3 Player 8GB,5,Positive,Happy,keren banget barangnya. batrenya sumpah awet banget. volumenya juga gede dan ringan. cocok banget dibawa untuk lari atau work out. makasi min
Other Products,BUBLE EXTRA,1,Negative,Anger,ini kok ga ada di stand hanger pesanan saya? buat apa saya tambahin biaya
Men's Fashion,SANDAL SWALLOW ORIGINAL UKURAN CAMPUR SENDAL JEPIT - 9 orange,2,Negative,Fear,barangnya kurang sesuai dgn permintaan. sudah saya setujui berubah jumlah dan ukuran tp ternyata dikirim ada yg dirubah lg tanpa persetujuan
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,1,Negative,Anger,"aduh parah deh kualitasnya . respons konfirmasi order sampe 2 hari , paa barang datang baru jg dipakai 2 jam masa bolong pas bagian miss v nya ..ckckckc kecewa banget!!! trus bahannya jg nerawang alias tipis dan pengait bagian perutnya jg gmpang lepas ..hadeuh kapok beli produk mamas choice deh"
Computers and Laptops,AIRO AIO24X 144Hz 1080P 24 Inch IPS Gaming Monitor - AIO24X,5,Positive,Love,"love it, product bagus. worth it. thank you????"
Body Care,Lux Hand Sanitizer Jasmine 50ml,5,Positive,Happy,"barang sudah sampai, dipacking dengan aman dan dpt hrga promo lg, thanks seller"
Kitchen,KAZU KHL164 Spons Cuci Piring Dua Sisi Double Magic Dishwash Sponge - Abu-abu,5,Positive,Love,respon cepat & barang sesuai! sipppppppppp!
Animal Care,Spray Penghilang Bau Kencing Kucing Anjing - Aroma Lavender,5,Positive,Happy,"barang sesuai, packing aman, pengiriman dan pengemasan cepat, blm dicoba, semoga cocok"
Food and Drink,Roasted Bean Premium Robusta Natural Tuang Coffee 1kg - Biji Kopi,1,Negative,Fear,"pelayanan buruk, barang yang dikirim tidak enak. jangan beli disini"
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,5,Positive,Love,tidak menerawang. ukuran sesuai. bahannya adem. jahitan rapi. warnanya cantik ??. modelnya cantik ??.
Women's Fashion,VONA Dompet Wanita Lipat Dua Panjang Bahan Kulit Sintetis - MOZA - Navy,5,Positive,Happy,desainnya cantik ??. potongannya rapi.
Beauty,MAKE OVER Trivia Eye Shadow 6 g - Eye Shadow Palette - Indian Summer,4,Positive,Happy,ada shimmer ?. cocok buat warm tone.
Camera,KNF Concept 4-In-1 Camera Lens Cleaning Pen Camera Lens Cleaning Kit,5,Positive,Happy,"pengantaran tepat waktu, packaging rapih, barang juga dalam kondisi bagus."
Automotive,3M Smart Sponge (Spon Cuci Mobil 3M) size: 10 cm X 15 cm,1,Negative,Sadness,"baru kali ini beli di toped pelayanan mengecewakan sekali, jasa pengiriman diganti tanpa pemberitahuan, dan akhirnya pengiriman telat. payah."
Animal Care,DESINFEKTAN MedLab 5 Liter antiseptik,5,Positive,Happy,"recommended!. barang sesuai, seller gercep, pengemasan mantap banget"
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,5,Positive,Happy,seller bertanggung jawab keren!
Automotive,SCRATCH REMOVER PREMIUM PENGHILANG BARET LECET BODY COMPOUND MOBIL - SCRATCH REMOVER,1,Negative,Sadness,"kecewa , malah bikin body mobil jd kusam setelah di pakai , mobil malah jd ga kinclong lg"
Precious Metal,RM 5 gram 2022,5,Positive,Happy,bintang yang berbicara
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,5,Positive,Happy,produk original. barang sesuai deskripsi. bahan tebal. ponakan saya suka
Camera,Drone Kamera Drone Camera DRONES FPV Quadcopter Foldable HD 4K Altit,5,Positive,Happy,best seller!! terima kasih untuk pengiriman cepat! semuanya bekerja! senang memesan dari anda. terima kasih!
Camera,"green screen bahan kain spunbond - Orange, 75 gram",5,Positive,Love,"luarbiasaaa.. udh 2x beli di toko ini.. penjualnya ngerti kebutuhan sy butuh urgent, hari minggu tetap dihandle pdhl hrsnya libur dan pake sameday tp nyampenya ekspress dari jaksel - bekasi... puji tuhan !!! thanks so much seller dan kurir sameday, gbu ????????????"
Electronics,Kulkas 1 Pintu Sanyo Aqua D190. Dark Silver. New Colour,2,Negative,Anger,"barang dateng pake kurir toko, di unboxing trnyt ad lecet/baret ampe besi ny keliatan sesuai dengan foto yg saya ambil. dlm chat dgn owner tidak ad pertanggung jwban, chat sy cm di read dr smnjk kmrn mlm (6 april 2020 jam 8an mlm, smpe skg tgl 7 april 2020 jam 16.30an)"
Party Supplies and Craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,1,Negative,Fear,jumbo ternyata setelah di buka ukuran nya cuma setengah kardusnya.. ????????????????????
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,5,Positive,Love,mantap banget barangnya sesuai deskripsi.harga juga murah. pengemasan aman bgt.pake dus sama wrap. next time order lagi. sukses terus lapaknya gan.
Books,Buku Bisnis Terbaik dijual Online - Business is FUN! by Coach Yohanes,4,Positive,Happy,"sesuai, ada kendala awalnya, tapi terselesaikan dengan cepat dan tanpa repot"
Computers and Laptops,Logitech MK275 Wireless Keyboard Mouse Combo,1,Negative,Sadness,"kecewa sama toko official ini ga tau kenapa pesenan pertama ga dikonfirmasi sampe di batalin sistem karena ga direspon sama sekali. pesanan kedua karena disuruh pesan lagi sama tokonya dan cuma dikonfirmasi doang ga dikirim sampe udah tinggal 10 menit sebelum dibatalin sistem lagi tapi untungnya gara chat cs tokopedia akhirnya barang bakalan dikirim didetik terakhir. ga cuma sampe situ aja payahnya barang baru diambil kurir tanggal 5 dan pickup barang sama kurir lebih dari 2 hari, proses kirim pun lemot muter padahal udah lewat depan rumah baru tanggal 9 jam 9 malem paketnya sampe??"
Health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,5,Positive,Happy,kirim cepat barang ori paking rapi
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,5,Positive,Happy,dapat sama seperti foto pembeli lain. serumnya dipakai dingin tidak panas.
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,2,Negative,Sadness,sudah 3 kali ganti kartu.. sinyalnya tidak ada terus.. sekali sinyal ada ngak bisa telp dan menerima telp.
Automotive,Oxide penghitam dashboard dan penghitam plastik body mobil dan motor,1,Negative,Fear,saya baru pakai ini krn habiskan stock yg sebelumnya. yang skr kualitasnya buruk krn cair beda dengan yg sebelumnya tdk cair. pdhal di awal saya suka produk ini. disayankan saja kualitasnya turun krn dicampur cairan
Office & Stationery,Deli buku Agenda A5/B5 60 Halaman Landscape 3 warna 2420X - A5,1,Negative,Sadness,"minta yg pink, dikirim yg biru, terus dapet yang penyok :( kecewa banget ih"
Office & Stationery,Refill Isi Pulpen Frixion Pilot 0.7/0.5 atk - 0.5 HITAM,1,Negative,Anger,beli bolpen dan refill... kok yg dikirim mainan anak. bagaimana tanggung jawab toko nih!!!
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,5,Positive,Love,"barang sesuai kualitas oke, rekomendasi seller ni"
Toys and Hobbies,Tanah Liat PLERED Kualitas SUPER CLAY 1 KG -Prakarya/Kerajinan Keramik,1,Negative,Fear,barang tidak datang dana gk kembali
Electronics,PINZY Portable Wireless Speaker T5 | Speaker Bluetooth mini,3,Positive,Happy,barangnya lumayan bagus hanya saja kurang bass nya
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,1,Negative,Fear,warna ga sesuai.
Other Products,SNEAKERS DEPT ADDITIONAL DOUBLE BOX,1,Negative,Sadness,"saya udah pesen, tp gak ada :( ini emg kesalahan saya pas mesen atau gimana?? udah bayar box tp gak ada box kan sedih...boleh diulas bosku"
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",5,Positive,Happy,nyaman bagus. ini udah turun size dari l yg kmren beli. yg size l mamaku yg pake. nyaman jg katanya. thanks mamaway :)
Gaming,Nintendo Switch Premium Game Card Tempat Catride Kaset 12 Slot Card - 1,5,Positive,Happy,"barang sesuai, build qualitynya cukup oke, respon seller jg cepat, overall selalu puas belanja disini. thx"
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,4,Positive,Happy,"pengiriman cepat, harga murah. bahan sesuai harga"
Men's Fashion,Baseball cap : KAIRUI - Topi Baseball Topi Quick Dry Topi Olah Raga - BLACK,1,Negative,Sadness,"maaf kualitas buruk,, bahan tipis, lingkar kepala gak bisa disetel kecil,,"
Electronics,AUQOZ A8 Handy Mini Walkie Talkie - Radio HT New 888s by Pofung,1,Negative,Fear,"nggak recomended saya sdh tes wtnya katany jarak 1km, ini 100 meter saja sdh gangguan"
Carpentry,4in1 Mineral Ion Shower Head|| Water Filter Ionizer for Healthy Life,5,Positive,Love,"barangnya bagus sesuai deskripsi, banyak batu filter penuh, mudah dipasang ???? semoga awet. dan pengiriman cepet banget. seller recomended ????"
Gaming,POKEMON GO PLUS AUTO CATCH VERSION MENANGKAP OTOMATIS - AUTO CATCH,1,Negative,Fear,"produk tidak ori (kw),tidak bekerja dengan baik.dikirim 2 pgp tidak bekerja di 2 hp saya lenovo n advan.cuma jadi bangkai.after sales buruk,respon seller kurang.no recommended."
Carpentry,Semprotan Air,1,Negative,Fear,"brg dtg ga sesuai pict, ga bs d pake, rusak pengaturan aliran air nya, itung2amal aza, hrg flashsale dan ongkir 15k"
Camera,Microphone Boya BY MM1 CardioId Shotgun mic DSLR / Handphone - MM1,3,Negative,Fear,"saya melihat review produk ini , hasil suara kualitas di youtube , lumayan bagus. tapi kenapa berbeda ya ketika beli barang nya. noise nya masih terdengar meskipun pakai deadcat di indoor. dan ga compatible juga sama splitter jack."
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,5,Positive,Happy,"produknya ok sangat bermanfaat utk mrnjaga dan merawat kebersihan anabul, sudah langganan beli .. terimakasih seller"
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",4,Positive,Happy,"produk diterima dengan baikk, sayangnya box banyak yang penyok, kalau bisa tambahkan opsi tambah bubble wrap, tidak apa2 tambah biaya agar buyer menerima box dalam keadaan sempurna"
Women's Fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #8,5,Positive,Love,"bagus bngt,cmn klau bisa dpercepat pengirimannya ya kak lain kali"
Gaming,Gamepad Ipega 9087,1,Negative,Sadness,"setelah 3 hari pakai, gamepad bagian kanannya mati ketika direnggangkan, kecewa seller berbelit-belit."
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,5,Positive,Happy,"warnanya cantik,baunya tidak menyengat, harga terjangkau, pengiriman cepat, packing aman.."
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,5,Positive,Happy,ahannya bagus. model juga unik. cakep. adminnya sangat ramah serta cepat responnya. terima kasih triple w official ??
