Category,Product Name,Customer Rating,Sentiment,Emotion,text
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,4,Positive,Happy,"alhamdulillah bisa dpt traktiran dari tokopedia semoga kemudian hari walaupun ngasih gratisan harus sesuai ukuran juga, tapi gak papa makasih buat seller yg udah rela ngasih gratis.bisa kepakek utk di rumah aja Warnanya cantik ??. Tidak menerawang."
Animal Care,Makanan kucing merk bolt kemasan repack 1kg - Donat 800gr,1,Negative,Anger,MASA ISI NYA HANYA 800 gram kan harusnya 1 kg kesel
Office & Stationery,Correction Tape / Pita Koreksi Joyko CT-522,1,Negative,Anger,"Seller TDK Kooperatif, menyebalkan!!!!"
Men's Fashion,Sarung Tangan Oakley v.2 Motor Tactical Half Gloves Army Military - BL - Hitam,1,Negative,Sadness,"barang tidak sesuai, yg dipesan sarung tangan n yg dikirim peluru... tolong lebih teliti merespon pesanan...."
Office & Stationery,Label Barcode 100 X 150 mm Kertas Sticker Direct Thermal 100x150 350pc,1,Negative,Anger,ini seller ngeyel bgt.. uda 3x belanjanya thermal 100x150 dgn beratnya 900gr per roll.. kali ini dpt 12 roll berat 600gr.. diminta retur byk x alasan.. jelas ini penurunan kualitas atao isi.. silahkan kalian yg srg belanja cek aja.. jualan kgk usa bgitunya..
Animal Care,DESINFEKTAN MedLab 5 Liter antiseptik,2,Negative,Fear,"beli 2 jerigen kemasan 5 liter, 1 jerigen ada yg kurang isinya"
Sport,Manset Tangan Pria Wanita / Arm Sleeve / Manset Sepeda /Manset Hitam,5,Positive,Happy,"bahannya adem banget ini yang saya butuhkan ,, murah kualitas ga murahan thanks seller dan tokped"
Books,DUNIA ANNA,5,Positive,Happy,"bagus barangnya ga cacat, pelindungnya tebel, pengirimannya cepet banget"
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,2,Negative,Anger,"Packaging sangat buruk sekali gan... Penyok� dan isolasi sebagian sudah terbuka, seperti habis dibongkar..."
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B27,2,Negative,Sadness,barang tidak sesuai orderan
Automotive,MPX2 OIL OLI MPX2 MATIC FOR HONDA,1,Negative,Sadness,barang nya salah krim minta kampas rem di kasih oli gear hadeh ..kecewa lah
Office & Stationery,Tipex Correction Tape CF-235 Joyko,1,Negative,Fear,"beli banyak macam barang, tapi produk ini tidak dikirimkan"
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,1,Negative,Anger,buruk
Food and Drink,Sedaap Mie Instan Singapore Spicy Laksa 83 Gr x 15 Pcs Free Totebag,5,Positive,Love,Alhamdulillah ?? barang diterima dengan sangat baik ?? packing aman ?? semua sesuai pesanan ?? suka banget sama mie sedap ?? apalagi ada varian laksa Singapura ??
Food and Drink,Realfood Royal Wellness Minuman Sarang Burung Walet + Immune Booster,5,Positive,Happy,Packaging baik. Barang utuh dan sudah dikirim ke anggoto keluarga isoman. Semoga membantu pemulihan. Sering promo ya real food. Sukses selalu ??
Camera,TRIPOD Camera WEIFENG WT-3110A,2,Negative,Sadness,"barangnya ringkih, gampang patah. pengunci tidak paten. bahan kurang bagus. ya mungkin sesuai sama harganya, kliatan kaya diskon padahal harga normal untuk kualitas segitu, ini yg buat g bintang 1 lah."
Office & Stationery,Lakban Solatip Isolasi OPP Bening 2 Inch 45mm x 90 Yard 45micron MURAH - 90yard - 70m,1,Negative,Anger,"toko benalu, gk jelas barangnya.. sampah"
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,3,Negative,Sadness,kancing nya baru bbrp kali pake copot kurang kuat
Gaming,PS4 Cyberpunk 2077 (R3/English),5,Positive,Happy,"mantap, terima kasih seller. order kemarin sore, 24 jam sudah tiba k daerah garut. barang sesuai deskripsi"
Camera,Drone Kamera Drone Camera DRONES FPV Quadcopter Foldable HD 4K Altit,5,Positive,Happy,"Toko Alat Ukur dan Repeater memang oke nih layanannya, responsif dan cepat kirim dengan aman. Produk Drone FPV S89 lumayan untuk santai bermain camera di udara, perlu fine tuning aja untuk posisi stabil, karena bobot ringan, waspada kalo tiupan angin mulai berisik. Drone Tello gw sebelumnya lenyap kebawa angin kencang di perbukitan Sibea-bea bulan lalu. Enjoy playing this cheap drone. Thank you Boss."
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,3,Positive,Happy,Ternyata kecil hanya cocok buat anak anak kl buat dewasa kepala besar terlalu nyekek tapi warna bagus sesuai pesanan
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,3,Negative,Sadness,barang yg sampai tidak sesuai pesanan
Carpentry,4in1 Mineral Ion Shower Head|| Water Filter Ionizer for Healthy Life,5,Positive,Love,"Airnya segar dan tekanannya pas. Foto sesuai barang. Worth it banget 60ribu, memang layak jadi no 1 terlaris"
Toys and Hobbies,sale promo hot wheels curah/murah/mobil hotwheel/terbaru - 52 chevy,2,Negative,Fear,"mobil bukan asli hot wheels, sy kira aslinya"
Body Care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,1,Negative,Fear,Baru pesan brg tdk sampai 20 menit kemudian mengajukan pembatalan malah ditolak. Padahal sy ingin memesan ulang krn salah menggunakan metode pembayaran. Pelayanan jelek sekali
Computers and Laptops,"cooling pad laptop tahan 24 jam 6.000 Rpm angin TOPAN - Gambar no 1, Bening",5,Positive,Happy,Penjualnya Ramah Melayani Pembeli Dengan Sabar dan Memberikan Berbagai Saran Yang Pembeli Tidak Tahu ... Mantap Lah ??????
Movies and Music,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,1,Negative,Fear,Tipis banget bahan parasutnya. Dan tidak ada keterangan penjelasan tebal atau tipisnya. Mungkin seller perlu perjelas.
Sport,"Pull Up Bar Svarga | Tiang Pull Up | Available in 2 sizes - 65cm-100cm, Abu-abu",5,Positive,Love,"Kualitas barangnya bagus banget, gampang dipasang, dan berfungsi dg baik. Packing aman. Very recommended!"
Electronics,Paket Mesin Kasir Android Untuk Restoran,5,Positive,Happy,Respon sangat profesional dan siap membantu dng semua pertanyaan. Pengiriman sangat cepat dan kwalitas barangnya sesuai.
Animal Care,Makanan kucing - Bolt Repack 1kg - Bolt Ikan,1,Negative,Sadness,"saya kecewa , sudah sering banget beli disini tapi packingan nya rusak . bolong bolong kayak dimakan tikus . ga mungkin banget kalau ini pecah dijalan . bisa minta retur ga soalnya ga layak banget"
Camera,Background spunbond putih backdropfoto Ukuran 1.6m x 3m Impodio-PERMTR,5,Positive,Happy,"Sip lah. Barang sesuai. Bahannya spundbond. Pesen 1, dpt ukuran -+ 110cm�160cm. Hanya saja di beberapa bagian ada yg sobek sedikit. Overall Positive. Thanks, Impodio!"
Gaming,PS5 Dual Sense Controller /PS5 DualSense/ PS5 Controller / Stik PS5 - Asia,5,Positive,Happy,"barang original beli yg asia dpt reg asia jpn, overall lancar udh seminggu pakai normal. barang bener mulus dan ori bagus. smoga awet terus tingkatkan pelayanan nya gan"
Movies and Music,Szs drum pad economist,5,Positive,Happy,"Bagus barangnya, cocok untuk latihan sticking ... ini untuk anak saya"
Camera,TRIPOD Camera WEIFENG WT-3110A,5,Positive,Happy,"semuanya bagus, tripod.nya kokoh pengemasan aman, rapih pokoknya seneeeeeng bgt makasih Tokopedia ??"
Office & Stationery,Document Bag Tas Dokumen Joyko DCB-49 - Bill,1,Negative,Anger,"barang tidak sampai,kembalikan uang saya..!!!"
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,2,Negative,Sadness,tidak berfungsi untuk aki normal padahal baru beli langsung di cas LED indikator nya ngga jalan
Food and Drink,Mujigae Kimchi 200gr / Kimchi Halal / Kimchi Ramyun,1,Negative,Anger,amit� rasanya ????
Men's Fashion,kacamata anti radiasi dewasa fashion pria dan wanita terbaru 98029 - Black,5,Positive,Love,"gak nyesel beli di sini sudah harga terjangkau, kualitas bagus, rekomendit banget deh pokok nya buat beli disini dan juga lengkap lagi. happy belanja di sini."
Toys and Hobbies,Tanjiro Nezuko Zenitsu Inosuke Action Figure Kimetsu No Yaiba - RANDOM KARAKTER,1,Negative,Anger,"jelak.. ada yg patah, pedang pada meletot semua, apa lagi warna ya ada yg salah.. fatal"
Office & Stationery,Print Sticker | Cetak Stiker vinyl A3+ dan Kiss Cut - Matte/Doff,1,Negative,Fear,"Produk tidak sesuai, pesan laminasi tapi dikirim tanpa laminasi, tulisan buram, prosesur pemesanan sangat ribet"
Health,Masker Evo PlusMed 4d Medis - Putih,5,Positive,Happy,Respon seller tepat waktu barang sesuai pesanan
Movies and Music,Phantom Power Microphone 1 Channel 48V Supply for Condenser Microphone - Tanpa Kabel,5,Positive,Happy,lansung coba..Positive bos
Kitchen,Tefal Cook & Clean Frypan 24cm Wajan Anti Lengket,5,Positive,Happy,"produk nya bagus, sesuai deskripsi ????"
Body Care,HairGen Supplement Vitamin Penghitam Rambut Alami Menghilangkan Uban,5,Positive,Happy,mantabsss .. barang ori .. rambut makin subur dan sudah agak kelihatan warna hitam nya
Men's Fashion,Celana Pendek Surfing Boxer Pantai/ Celana Tidur Pria - RANDOM,5,Positive,Love,bagus bangettt bahan lumayan teball sukaa padahal murahh tapi kualitas lumayan lahhh tapiii sukaaaa
Toys and Hobbies,Kuy Cartridge Original - V1,1,Negative,Anger,"barang jelek, baru juga mau di pake udah gosong, segel udh kebuka,"
Camera,MagicBox Midio Portable Mini Photo Studio Light Box,1,Negative,Fear,"Barang yang dikirim kotor dan bekas, double tape sudah terbuka dan ada rambut, deskripsi padahal baru bukan bekas"
Camera,Mini Photo Studio Box Folding Kotak Tempat Foto Portable with LED,2,Negative,Sadness,Barang berfungsi norma. Kecuali kabel USB nya rusak. Jadi saya pake kabel USB HP. komplen ke toko hanya minta maaf tidak menawarkan untuk diganti. Tolong cek dulu sebelum dikirim. Tks
Other Products,BUBLE EXTRA,1,Negative,Anger,Mana gak ada bubble wrapnya
Sport,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,1,Negative,Fear,"barang tidak ada, komplain tidak direspon...pelajaran buat yg beli disini cek hati2 saat datang"
Household,POT BUNGA MOTIF TAWON PUTIH - 10,1,Negative,Fear,pengepakannya kurang saveti sehingga barang di terima dalam keadaan rusak (pecah dan retak) jd tidak mungkin bisa terpakai.
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,5,Positive,Happy,"hampir sempurna, packing nya doang yg kurang aman dr benturan"
Carpentry,4in1 Mineral Ion Shower Head|| Water Filter Ionizer for Healthy Life,2,Negative,Sadness,"Packingnya parah cuma di masukin ke dalam kantong plastik hitam, tidak ada kardus dan tidak di lakban cuma di ikat biasa aja, biarpun pengiriman cepat tapi packing sangat mengecewakan. Barang belum di test, semoga bisa berfungsi dengan baik"
Health,Tim Ayam Obat Herbal Komplit 12 macam,3,Negative,Sadness,"isiny hancur, akar2ny gingseng hancur. jadi sprt barang udah lama"
Office & Stationery,SPIDOL ARTLINE PERMANENT MARKER EK-69 - Biru,5,Positive,Happy,Toko ini barangnya lengkap dan beneran tersedia. Kadang ada toko lain lengkap tp pas dikirim banyak yg gada. Ini lengkap. Recommended Seller.
Books,The Alchemist 25th Anniversary: A Fable About Following Your Dream,3,Negative,Sadness,"Kertas daur ulang jadi sedih , ga puas"
Body Care,Hand Sanitizer Cair 1 Liter PURELIZER Aseptic 1L [ Izin KEMENKES RI ],1,Negative,Sadness,"Kesalahan Informasi dr penjual krn tdnya mau tuker gel ke yg cair, saya tanya apa bisa tukar order dijawab bisa, tp ternyata tidak bisa krn bisa atau tidaknya tergantung toko cabang bukan keputusan penjual. jadi aja beli 2 :("
Men's Fashion,DOMPET KULIT PRIA WANITA PANJANG IMPORT BAELLERRY MODEL PANJANG SW002 - Hitam,1,Negative,Sadness,Gak sesuai yg di pesannya merk apa malah yg di kirim nya dompet ginian Sdh gitu rugi banyak pas di retur gak di ganti ongkir nya
Men's Fashion,"Celana panjang piyama pria dewasa Hicoop men HSC 91 - M,Hitam",1,Negative,Fear,"maaf kak kok sy pesen celana yg warna abu� malah dapet kaos dalem ya, mohon dibantu dong ka soalnya sy g enak ke sepupu sy tdnya mau ngasih celana malah dtgnya kaos dalem"
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,3,Negative,Sadness,minta yg biru di kasih toska
Kitchen,KAZU KHL164 Spons Cuci Piring Dua Sisi Double Magic Dishwash Sponge - Abu-abu,1,Negative,Sadness,"baru pakai beberapa kali, sponnya terpisah jadi 3, lemnya tidak bagus"
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,4,Positive,Happy,sesuai order
Kitchen,Wajan Kuali Penggorengan Alumunium No.11,4,Positive,Happy,"pengemasannya lama, mungkin krn high order.. saya kira kualitasnya yg kaya gimana gt, soalnya harganya diskon 90? (tapi saya tau itu cuma click bait aja), pas cek toko lain harganya lebih miring padahal, untungnya ada cashback. produk dtg udah ga simetris, mungkin kelamaan di kurir, masa alamat saya dibilang Negative address.. kalo komplain ke kurir kemana ya? btw kualitas barang dgn harga segitu ya Positive lah, tebal, blm dicobain buat masak. thanks seller"
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,5,Positive,Love,"SANGAT REKOMENDED , PACKING BUBBLE WARP BANYAK MESKIPUN ORDER SEHARGA CEBANN , NICEEE"
Men's Fashion,"baju tidur pria / piyama cowok dewasa aneka motif - kotak 8, XXXL",5,Positive,Happy,"Terima kasih paketnya sudah sampai.. Barangnya bagus banget, sesuai dengan foto, dan muat pakai baju ini.. Senang banget ???????? Ramah orangnya juga ??"
Toys and Hobbies,Mainan Robot Avenger 2 Thor + IronMan + Hulk + Captain America KECIL,1,Negative,Fear,Kaki mainan robot hulk pecah/rusak. Mohon dicek sblm kirim brh
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,1,Negative,Sadness,tali tas nya mau putus
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,5,Positive,Happy,Teksturnya keras. Hasilnya awet. Beneran waterproof. Gampang dipakai. Gampang dibawa-bawa. Proses pesanan cepat. Penjualnya ramah banget. Packaging aman ??. Packaging rapi. Respon penjualnya top.
Camera,One Set Cleaner Set Spray Ajaib Pembersih Layar Handphone Dan Laptop,5,Positive,Happy,"Cocok buat bersihin layar HP yang cepat kotor karena kena keringat gara-gara main game atau dipakai telepon. Cairan pembersihnya bening dan setelah disemprotkan bentuknya jadi semacam embun gitu dan engga berbau. Bentuk alatnya compact dan sekilas mirip vape, tapi mungkin ukurannya agak awkward untuk disimpan di saku (kecil engga, besar juga engga). Pengirimannya juga cepat. Overall, puas belanja barang ini di sini."
Office & Stationery,Label Barcode MURAH 100 x 150 A6 kertas stiker thermal 500 pcs,5,Positive,Love,"rekomendasi bangett toko ini kiriman cepat, insya Alloh langganan"
Books,Buku Investasi Saham,2,Negative,Sadness,"Untuk sampulnya, kenapa tidak pakai hard cover saja? Hard cover dilapis soft cover seperti ini, kesannya berantakan. Untuk pembatas bukunya cepat lepas, bahkan pd hari pertama saya baca buku ini"
Sport,"Atalon Running Pants - Celana Pendek Ringan Lari Jogging Marathon - Hitam, M",5,Positive,Happy,"pas mantab... sebelumnya sempat keabisan stock, tapi akhirnya skrg kebagian juga"
Gaming,Charging Dock Stik PS3 - Charger Stand Dock Stick PS 5,2,Negative,Sadness,"bisa hidup, tapi ga bisa ngecharge, di biarkan seharian batetai tidak terisi, berharap banyak sama alat ini, supaya stick nya anak anak bisa terpakai 2-2 nya"
Household,Laundry Bag Jaring Baju Kotor Kantong Mesin Cuci Bra Celana Dalam - 30 X 40 CM,2,Negative,Fear,ada yg baru 1x dipake penyangga plastiknya sudah keluar dari keranjangnya (sobek jaringnya). sedangkan yang lain pun engga sampai 1 minggu sudah keluar penyangganya. kualitasnya tolong di tingkatkan
Men's Fashion,Bitzen Ikat pinggang pria model rel sabuk gesper kulit men belt - 08,2,Negative,Sadness,"maaf kepada seller, hanya bisa memberikan 2 bintang, disebabkan barang yg dipesan tidak sesuai dgn yg diterima, pesannya kepala gesper yg hitam polos sesuai gambar dgn kode 2, namun yg di terima bermotif, jadi tidak sesuai harapan... mau ajuin komplain juga malas, karena saya anggap gak terlalu penting... semoga kedepannya seller lebih baik lagi dalam pelayanan..."
Sport,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,1,Negative,Fear,ukurannya terlalu pendek
Phones and Tablets,Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus,3,Negative,Fear,Socket ujung kendor tidak ori
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,1,Negative,Sadness,"sngt mengecewakn, berhrap dpt hadiahnya ternyata tdk ada, sblm belanja sy chat ke pusat, ternyata dikirimnya dri kantor cabang. sy tahu nya bhw sy belanja nya di off.store bukan dri cabang, pengirimn dri kntr cabang tdk ada promo hadiah.., jdi yg mau beli produk susu, jk di etalase ada hadiahnya tanykn sejelas2nya dikirim nya drmn,kt sebgai konsumen harus jg kritis, biarlah hnya sy yg kecewa.jgn ikut yg lainnya yg sdh langgann minum susu ini.tetap sehat."
Computers and Laptops,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,5,Positive,Love,"Asli samsung, pelayanan sangat baik"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,5,Positive,Love,"Harga jauh lebih murah , fast response, ramah, dan sangat recommended. Pastinya akan order disini lagi. Pertahankan ya kak the best ????"
Animal Care,Spray Penghilang Bau Kencing Kucing Anjing - Aroma Lavender,5,Positive,Love,"Barangnya bagus banget, response nya cepet, komunikatif dan sangat membantu. Makasih ya kak semoga semakin sukses yah"
Other Products,Tinta plastisol Brain Plus putih 1kg,5,Positive,Love,"mantep, respon cepat, pengiriman instan. recomended banget"
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,5,Positive,Love,produk sesuai deskripsi. Recommended ????
Food and Drink,Korean Sweet Potato Bread - Classic Cheese Roti Ubi Carlino Bakes,1,Negative,Anger,"Pesan kurir instan, posisi rumah saya di bintaro jaksel, kurirnya malah kearah bekasi. Penjual bilang tukang gojeknya ambil jalan alternatif...??? Helllooowwww???!!! Begitu kurirnya (ojek online) sampe rumah katanya nganterin orang tuanya ke tukang urut! tolong lah lain kali penjual pastikan kalo barang langsung diantar oleh kurir yg ambil! apalagj kurir instan!!!! jangan lepas tangan! saya pesan kurir instan untuk menjaga kualitas makanan terjaga!!! ini barang sampai rumah seal sudah tidak rapat!!!"
Office & Stationery,Kertas HVS Paper One A4 - 80 gr,1,Negative,Fear,"packing hanya pakai selembar plastik kresek, kertas basah semua"
Gaming,STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru,5,Positive,Happy,"Beli satu stik PS2, Alhamdulillah sampai dengan keadaan baik. Bahkan packingnya pun juga pakai bubble wrap, rapi. Saat ini stik PS2nya sudah saya coba pakai selama kurang lebih 3minggu lebih, stik nya berfungsi dengan normal dan baik saja. DENGAN CATATAN saya pakai buat main game yg ringan saja. Seperti misalnya bukan game yg bertipe membutuhkan ritme kecepatan menggerakkan analog dan juga bukan menekan tombol yg keras dan berkali(Misalnya game fighting). Hanya saya gunakan buat main game bertipe casual saja. Itu saja, terimakasih."
Other Products,Liquid A La Carte Cream Poundcake 100ML Liquid Ala Carte Alacar - 3MG,1,Negative,Sadness,Pelayanan nya Gak seperti biasanya..... ?? PHP
